mean_speed,std_speed,max_speed,min_speed,median_speed,speed_range,mean_acceleration,std_acceleration,max_acceleration,mean_jerk,std_jerk,path_straightness,total_path_length,direct_distance,mean_curvature,std_curvature,max_curvature,mean_angle_change,std_angle_change,x_range,y_range,aspect_ratio,num_events,num_moves,session_duration,event_rate,mean_distance,std_distance,distance_entropy,pause_count,pause_ratio,num_clicks,click_rate,num_scrolls,direction_change_count,direction_change_rate,speed_skewness,speed_kurtosis,distance_skewness,distance_kurtosis,distance_cv,mean_velocity_angle_change,std_velocity_angle_change,session_id,label,label_str
595.0566477350471,1150.3495368792094,67901.84091760694,100.0,300.0,67801.84091760694,0.08656785775423703,1154.0002163805984,67293.56466457712,-0.001393513341939529,1960.5956552379726,0.004499938293128803,49574.169322806774,223.0807028857494,0.06565481532152304,0.35607760771071717,16.263455967290593,0.16756434507851925,0.38697806971131354,1405,658,2.135258358662614,8368,8332,83.32000000000001,100.43206913106096,5.950566477350471,11.503495368792093,0.09034764408814987,0,0.0,11,0.13202112337974076,25,750,0.0900144023043687,26.54216634141233,1420.358405957173,26.542166341412344,1420.3584059571742,1.9331765156439524,0.2588728537217257,0.8273590293179333,dr09rk5eagjuu87gedvdqmq3gl,0,human
733.7486377962701,1622.7040338334148,64481.082497116935,100.0,300.0,64381.082497116935,0.1455077539847301,1797.4321645291557,64381.082497116935,0.09683078097329267,3094.427922818443,0.010784110190684728,44201.01794084732,476.6686480145301,0.1376692408103078,3.770570053396897,289.20667350529794,0.21084110510625656,0.42591200825996856,1450,664,2.183734939759036,6185,6025,60.25,102.65560165975104,7.337486377962702,16.22704033833415,0.16485152386620613,0,0.0,11,0.1825726141078838,149,757,0.12564315352697095,17.07996708711801,512.5773170839677,17.079967087118014,512.5773170839678,2.211525787232832,0.3551500356402859,1.0032164362398637,gq715ms79515gcq39vf91mli6t,0,human
615.8055352328296,1097.4468231080791,27044.038160008575,100.0,300.0,26944.038160008575,0.736807402951827,935.0603226659643,26944.038160008575,-0.19764924816948543,1593.3604544002974,0.005700333181261917,53076.27908171758,302.5524747874325,0.10135891549774907,0.9703053913534585,74.24621202458748,0.21732488605829173,0.4152008717046594,1417,670,2.1149253731343283,8830,8620,86.2,102.43619489559164,6.1580553523282955,10.974468231080794,0.3936003462760851,0,0.0,18,0.2088167053364269,192,1097,0.12726218097447795,8.132492570782837,114.09558583487767,8.132492570782839,114.09558583487765,1.7821321185317802,0.33943756514398576,0.933627658229576,hrbko2t4t14q3pahqltndlolb5,0,human
766.2637864097233,1232.1751937198353,28000.178570859152,100.0,400.0,27900.178570859152,-0.09220366765700112,872.1314886138896,27300.178570859152,-0.020491803278690015,1442.9984226128454,0.005911435116441885,74802.67082931718,442.19113514406865,0.06111367838353461,0.2981176047446784,12.969194269498779,0.16545072933528543,0.36812200252272553,1468,633,2.3191153238546605,10089,9763,97.63,103.33913756017618,7.662637864097232,12.321751937198352,0.5217537255236714,0,0.0,10,0.10242753252074158,316,832,0.085219707057257,6.1463505398498075,70.76937864014887,6.146350539849808,70.76937864014889,1.6080300486247798,0.2976386708286673,0.9512414565212859,nvmlnfhs5v6hehsd81e9mf75cn,0,human
829.8861571243652,1741.120610511411,87560.55047794069,100.0,400.0,87460.55047794069,-0.06935516167068251,1647.5097874923085,87460.55047794069,0.02518345360371542,2797.1045526801954,0.005865845694041363,75154.49038918252,440.8446438372593,0.07609995879201982,0.3868521944577983,9.899494936611665,0.17935366518813364,0.40230529428503176,1458,709,2.0564174894217206,9422,9057,90.57000000000001,104.03003201943247,8.298861571243654,17.41120610511411,0.14860231162489382,0,0.0,8,0.08832946891906812,357,774,0.08545876117919841,17.798633800144426,717.7999278615868,17.79863380014442,717.799927861587,2.098023440401223,0.29253416897116685,0.9053038869633745,brrlh9tmiodt2ekkjvn7kcsps0,0,human
950.5778034136997,1615.264843561584,34290.52347223646,100.0,500.0,34190.52347223646,-0.13331547758095313,1085.40925728679,34190.52347223646,-0.01732005324499574,1795.6138642385358,0.006937297652333331,98156.66398049862,680.9419945927847,0.08036852283317446,0.8239647866166622,47.136312965695566,0.17063329178706488,0.39029909197697776,1479,703,2.1038406827880514,10493,10327,103.27,101.60743681611311,9.505778034136997,16.152648435615845,0.5138232176891125,0,0.0,9,0.08715018882540912,157,965,0.09344436912946645,5.502324110387778,51.84889516743141,5.502324110387775,51.848895167431365,1.699245277725686,0.2818260056153767,0.8948003307715454,s74076j0vtua7ct0fkej7ehmt8,0,human
919.7701294926594,2068.8764106719814,97602.51021362103,100.0,412.31056256176606,97502.51021362103,-0.04810840612009118,2221.4636728235055,96802.51021362103,-0.126218933212303,3804.5262685321877,0.00841257994969776,49823.947914617354,419.1479452412954,0.08988144494106752,0.9875435498780837,58.336309447890166,0.19371905736800263,0.41930059702674816,1425,545,2.614678899082569,5484,5418,54.18,101.21816168327797,9.197701294926594,20.688764106719812,0.14547546581509463,0,0.0,9,0.16611295681063123,57,536,0.09892949427833149,22.54604040645024,931.5405306905121,22.546040406450253,931.5405306905124,2.2493407258324023,0.3331029100628786,0.989018247046695,9ucesp41db4848uq9h8of7fcgd,0,human
856.2985167155606,1554.247971070695,50841.42012178653,100.0,500.0,50741.42012178653,-0.06293253399806806,1579.9301019310615,50741.42012178653,0.1166831704202695,2709.5153944334547,0.002733304039326548,53895.42864207738,147.31259280862582,0.0902769521922346,0.8701362805684328,36.5,0.1779180039952718,0.3922204284304878,1553,653,2.378254211332312,6356,6295,62.95,100.96902303415409,8.562985167155604,15.542479710706951,0.2530088783419876,0,0.0,11,0.17474185861795075,50,576,0.0915011914217633,13.857976965550332,353.6656664846009,13.857976965550328,353.6656664846008,1.815077266549762,0.25925160522761703,0.7932933738176521,k5pg7u2907cb9nk61dd8i15fm2,0,human
935.5136072979475,1976.2923569201137,101402.41614478423,100.0,424.2640687119285,101302.41614478423,-0.035492873945866664,2132.44849081856,100102.41614478423,0.030381353815184965,3661.298237653196,0.0013943902205221861,74560.4345016464,103.96634070698074,0.07468141227211736,0.4905644017010176,25.102290732122434,0.18209921333640258,0.40597389652372307,1499,720,2.0819444444444444,8012,7971,79.71000000000001,100.51436457157193,9.355136072979473,19.76292356920114,0.13427905488223135,0,0.0,14,0.17563668297578722,27,722,0.09057834650608455,22.529292498779625,962.8936295166334,22.52929249877962,962.8936295166332,2.1125212305871823,0.28101935642271597,0.8605443867224547,ajpjcn74cv2ta0boepifbre3pe,0,human
982.9201750046852,1737.3267920679932,48413.42788937796,100.0,447.21359549995793,48313.42788937796,-0.1202190555085066,1211.7268630326312,48313.42788937796,0.021844015463038814,2019.767105870099,0.0018032511922897781,116161.50628205373,209.46837470128995,0.06873021829222928,0.5111800631578124,31.57327984229703,0.16883334783350573,0.3882860191056234,1565,704,2.2230113636363638,12024,11819,118.19,101.73449530417125,9.829201750046854,17.373267920679933,0.36220791665133145,0,0.0,14,0.11845333784584144,191,971,0.08215585074879432,6.37145889546123,80.29999962031644,6.371458895461232,80.29999962031646,1.7675156500472804,0.26499200609240986,0.8445310177078602,8h83euesdq85f0shmjm34alpln,0,human
1096.5449024824584,1760.720480094902,32289.3171188243,100.0,600.0,32189.3171188243,-4.516161456102332e-17,1137.378861683936,32189.3171188243,-0.01872882482284361,1854.61483447976,0.005341167432949951,82822.03648450007,442.36636400160444,0.06625347946486652,0.428385220325565,20.214054516598097,0.16352179035891043,0.39977059304566426,1506,661,2.2783661119515886,7688,7554,75.54,101.77389462536404,10.965449024824583,17.60720480094902,0.6528849198127208,0,0.0,13,0.17209425469949693,121,611,0.08088429970876357,5.21892160787449,45.990584190567795,5.218921607874493,45.99058419056782,1.6056984771976255,0.3215312972658393,1.037292890989536,p9rb949jj3aci28mne75opl41i,0,human
961.4001865232716,1769.4452166498957,82102.98411141949,100.0,500.0,82002.98411141949,-0.03992683972625392,1482.6876719441732,76002.98411141949,-0.0011661652598003486,2476.2486932359448,0.0022212606005520283,105600.19648771617,234.5655558687166,0.10814197654150348,3.3403571814262016,329.0,0.16412345729041802,0.3734283370585693,1483,437,3.393592677345538,11189,10985,109.85000000000001,101.85707783340919,9.614001865232717,17.694452166498955,0.1825368815795354,0,0.0,9,0.08192990441511151,195,904,0.08229403732362313,13.454108734384693,457.04444826605356,13.454108734384693,457.0444482660539,1.8404876985189393,0.2902631540183748,0.9352494988825831,hujnm9166tof0hmoeid55a996n,0,human
980.2549053382502,1965.9079774624663,105101.18933675298,0.0,500.0,105101.18933675298,0.010964677476326953,1947.400977079003,103785.8946929564,-0.3322658038093911,3339.5698723957616,0.004879735683571772,80880.83223945904,394.6770831958704,0.08656291829155281,0.5842467064179706,23.433992404197795,0.19901267028892,0.42050016425303,1482,573,2.586387434554974,8367,8252,82.52,101.39360155113913,9.802549053382503,19.659079774624665,0.1320651066690756,1,0.00012119743061447097,13,0.15753756665050897,102,888,0.10761027629665536,21.3693262712014,985.6075093363406,21.3693262712014,985.6075093363403,2.0055069010688635,0.3440819297358822,1.0040791601414847,t1eo5hqdtq21m7t0gulu2henl0,0,human
1028.4945394575136,1859.027340276408,89614.73093191766,100.0,509.9019513592784,89514.73093191766,-0.019315731298822046,1800.2621372311123,89514.73093191766,0.0087525316930376,3079.9701978373964,0.005171541443148151,97367.57805044283,503.54046510682736,0.09192941842519196,2.3802285047634046,223.75,0.15653822855672306,0.3771780618919613,1505,442,3.4049773755656108,9553,9468,94.68,100.89776087874947,10.284945394575137,18.59027340276408,0.15682267331017663,0,0.0,16,0.1689902830587241,69,684,0.07224334600760456,16.014403883213816,598.9535102624018,16.014403883213824,598.953510262402,1.8075228102396774,0.2729844074052924,0.9076893425805282,ufaj0lbcmqa0l022l9jan5n87l,0,human
973.3715916016167,1812.5272426408176,36906.63896916109,0.0,447.21359549995793,36906.63896916109,-1.4083593329692732e-15,1264.3707654280036,34875.922926855994,8.569572811316679e-16,2123.817150122188,0.0038837434130498338,130441.52699053263,506.6014212376432,0.05691585295949438,0.4130110705529615,23.076221527797827,0.14790901864380424,0.37186600354502297,1580,701,2.253922967189729,13521,13402,134.02,100.88792717504849,9.733715916016164,18.125272426408177,0.5240355784131366,1,7.462129691814044e-05,10,0.07461572899567229,109,954,0.07118340546187137,6.631618070973774,71.4489571751721,6.631618070973774,71.4489571751721,1.8621123302545002,0.23374725518027328,0.8025207834546726,q7784rh4612si6454op6l8u8vq,0,human
1033.9654241721107,1660.1687394994387,30887.699817241166,100.0,500.0,30787.699817241166,-0.005191096608935044,927.1286291836215,30787.699817241166,0.0014911753995334172,1495.9164772918682,0.002623078153533765,163707.7456091703,429.4182110716778,0.062112099050830254,0.3741578206398567,16.0,0.15486751066120388,0.3858243509212194,1531,710,2.156338028169014,15991,15834,158.34,100.99153719843375,10.339654241721107,16.60168739499439,0.6570678650054312,0,0.0,12,0.07578628268283441,145,1227,0.07749147404319819,4.6080718326569725,31.943091937581592,4.6080718326569725,31.9430919375816,1.6056327423411911,0.25081951741005626,0.8442856069396325,1r170g6lqfoff21od5nn9f976a,0,human
830.5571772196511,1304.4934954490773,26629.494925739764,100.0,412.31056256176606,26529.494925739764,0.003672757247501206,713.6890333010111,26488.073569502456,0.003673082933167179,1152.997599526795,0.0029836981361704737,93678.54401860443,279.5084971874737,0.07063006077575426,0.5005753909402803,39.89145271859625,0.1884488497749291,0.41245878043278733,1513,593,2.551433389544688,11531,11280,112.8,102.22517730496455,8.30557177219651,13.044934954490774,0.5963299898977165,0,0.0,11,0.0975177304964539,240,1074,0.09521276595744681,4.746514176180192,36.771697245579844,4.746514176180192,36.77169724557984,1.5706245532859782,0.31088612817273376,0.9371665490688837,kpedbnklnbmle61jm27kmfnkoh,0,human
877.9118687588158,1489.4020926313942,33483.279409281284,100.0,412.31056256176606,33383.279409281284,-0.04700131603684795,918.3131794361649,33341.85805304397,-1.5711163998380706e-15,1509.8681359254224,0.006280192221400651,93401.0437172504,586.5765082237781,0.05909336596985043,0.758646792233997,52.0556625161951,0.14560265573842132,0.352744140247194,1556,421,3.695961995249406,10716,10640,106.4,100.71428571428571,8.779118687588157,14.894020926313942,0.4878209465070621,0,0.0,13,0.12218045112781954,63,714,0.06710526315789474,5.955239524728944,62.435863949941165,5.955239524728945,62.43586394994115,1.696528029330664,0.2440372871478149,0.8393791727925493,4mae49mh8va4g03vjatfn6np9b,0,human
994.1914095084832,1851.0644689689843,69360.00288350628,100.0,500.0,69260.00288350628,-0.19992083076725106,1624.2513010795267,67928.22077717865,-0.039577126390509476,2722.735250560901,0.003853526104142496,105453.88280656481,406.36929017828106,0.1045449532791788,0.9770109207497223,70.35712472806148,0.20922663943074615,0.422258011579968,1462,561,2.606060606060606,10761,10608,106.08,101.4423076923077,9.941914095084831,18.510644689689844,0.23385632503141474,0,0.0,15,0.1414027149321267,138,1087,0.10246983408748114,10.925933350976598,263.0375723997359,10.925933350976598,263.0375723997359,1.8618793637375417,0.37486427370597725,1.0593801699739558,v7qok0dv5ekcaoefquadgka6me,0,human
827.8976955303882,1532.5812527387975,41001.097546285266,100.0,400.0,40901.097546285266,0.00629982604369716,1391.66321390824,40901.097546285266,-1.7985140132412636e-15,2351.01385462767,0.010136149272659567,54442.552458078324,551.837838499681,0.12230400828719475,2.313034464434129,160.86679271993955,0.21532378247321407,0.4242648804135702,1444,533,2.7091932457786116,6808,6577,65.77,103.51223962292839,8.27897695530388,15.325812527387974,0.37025448390215815,0,0.0,11,0.16724950585373272,220,771,0.11722669910293447,9.287690483506408,162.0669773872188,9.287690483506408,162.06697738721877,1.851172265622696,0.4238150482321167,1.1647897173375954,0p0kaqfmftrtfg0u12rkshrdi9,0,human
812.1805842624894,1396.3276479222845,35603.51106281514,100.0,400.0,35503.51106281514,1.473547717257377e-15,1087.5662156260967,35503.51106281514,2.80927544601447e-15,1804.6952950752311,0.003291654797042883,70188.64609196433,231.03679360655957,0.11083681306064519,0.8844116680503575,52.95008970719502,0.2383400080152166,0.43901436936699606,1477,554,2.6660649819494586,8727,8643,86.43,100.97188476223533,8.121805842624893,13.963276479222843,0.43379174369185963,0,0.0,19,0.21983107717227812,65,1139,0.13178294573643412,6.815580458422183,92.01499052680524,6.815580458422184,92.01499052680529,1.7192329821455128,0.4679749241158604,1.2138277393964618,eb755astnc2v6cch658lgfrhfh,0,human
768.2724039584799,1460.3150598302332,54358.99189646548,100.0,360.5551275463989,54258.99189646548,-1.5305366380806166e-15,1389.1680797815534,54076.14918399086,-0.006485260096654092,2351.5772521603703,0.00941765900497283,49084.92388890728,462.2650754707736,0.11260645273254102,0.8602518713423272,56.922095885517074,0.2487219777475927,0.4477846716921365,1501,677,2.2171344165435745,6619,6390,63.9,103.58372456964007,7.682724039584799,14.60315059830233,0.21469752208746312,0,0.0,11,0.17214397496087638,218,850,0.13302034428794993,13.869113757045442,397.9537620723361,13.869113757045437,397.95376207233585,1.900777708929857,0.43936226420250957,1.1256832527890699,gh9s7753br49h4c8g669fucshp,0,human
758.4563826012258,1340.4705508229788,42885.078990250215,100.0,400.0,42785.078990250215,0.35632614781517885,1037.645240984885,42785.078990250215,-0.06906165114471671,1741.4896170475222,0.007349793082888716,77408.0584082811,568.9332122490301,0.08540123140267242,0.5608976980868936,34.5,0.2203137469596185,0.41972539634629635,1540,708,2.175141242937853,10239,10207,102.07000000000001,100.31351033604389,7.584563826012257,13.404705508229785,0.2941448313647441,0,0.0,14,0.1371607720192025,18,1239,0.12138728323699421,8.598170055285102,151.15638756766376,8.598170055285106,151.1563875676638,1.7673666957955563,0.41275747019028075,1.1240544486906627,aqn61ppbjkhm8841j1ofqp0u0a,0,human
951.5326995924896,1937.322154046417,85575.75591252466,0.0,447.21359549995793,85575.75591252466,0.09129841338041925,2003.5870872859578,85475.75591252466,-0.24402572314833307,3422.763931231249,0.005482516839671771,107294.82720604911,588.2456969668372,0.12207548931965795,2.295490967876937,173.24116139070412,0.204870298519021,0.4186599308166985,1556,700,2.222857142857143,11402,11277,112.77,101.10845082912122,9.515326995924895,19.373221540464172,0.16925306240450427,1,8.86839304717985e-05,14,0.12414649286157667,111,1181,0.10472643433537289,17.159670154495682,573.539773488085,17.159670154495675,573.5397734880848,2.03600165803667,0.37186669342506423,1.061913392169878,7f2bg9n48opuf4ligvtc1dsopr,0,human
956.5356197491187,1763.7200856041907,74024.38787318676,100.0,447.21359549995793,73924.38787318676,0.008728323834854484,1524.7569395942314,73624.38787318676,-0.0456084035205061,2567.9914514609395,0.003748418749403968,106959.81300034648,400.930168483241,0.09650027970592248,0.6543500903000379,28.0,0.21239300713490863,0.43879623516576316,1459,698,2.0902578796561606,11520,11183,111.83,103.01350263793258,9.56535619749119,17.637200856041908,0.2110718550204464,0,0.0,18,0.16095859787176967,319,1213,0.10846821067692032,11.440692182262799,320.1007032332066,11.4406921822628,320.1007032332068,1.8438624230917622,0.41174384226603095,1.149207629302808,cupcde8stlaqucrpahgnsiv0b2,0,human
968.1861797376297,1511.8568064339422,16090.059042775447,0.0,500.0,16090.059042775447,-1.7041387637416852e-15,778.0578634800108,12139.458091098699,1.272055446205006e-15,1263.7304549033656,0.007994924267571842,66214.25283225649,529.377936827745,0.06743999459516802,0.41469906001838003,16.0,0.17366001159624495,0.3701749818078699,1495,570,2.6228070175438596,6877,6840,68.4,100.5409356725146,9.681861797376296,15.11856806433942,1.1272511191238321,1,0.00014622020763269483,12,0.17543859649122806,25,560,0.08187134502923976,4.185226266168807,22.83775499210769,4.185226266168807,22.837754992107694,1.561535206837638,0.3414620806245541,1.050449890665405,r0e98rtqr6192k5b8gl4ndlmha,0,human
929.5207228905921,1462.1173031963049,25400.0,100.0,500.0,25300.0,-0.05074711023400041,697.1435075484483,18400.0,-0.039472200293220315,1102.7532841882953,0.001185495393527004,164859.7954118754,195.4405280385826,0.05665904543980975,0.3266659073694201,19.0,0.15808687808529184,0.3664196386000855,1542,584,2.6404109589041096,17900,17737,177.37,100.91898291706602,9.295207228905921,14.621173031963048,0.6971772469229177,0,0.0,16,0.09020691210464002,147,1353,0.07628122004848621,4.6242574615152,31.397241026212676,4.624257461515201,31.397241026212683,1.5729797810741237,0.2742319660742406,0.9021157097231619,b3avd2j0387kff1fs4hseklo4t,0,human
840.664053160667,1236.0752924731216,43319.510615887615,100.0,447.21359549995793,43219.510615887615,0.0027331808800593613,811.3057159400436,42119.510615887615,0.0027333612404200156,1366.010804368006,0.0015663637627162169,127411.0438970307,199.5720421301541,0.06769804961296205,0.3534675595543303,14.400277775098646,0.17927778632434152,0.38838517594216154,1513,668,2.2649700598802394,15353,15157,151.57,101.29313188625719,8.406640531606671,12.360752924731216,0.33968976572692205,0,0.0,17,0.1121593982978162,179,1353,0.08926568582173253,6.445417339215357,118.66343988105135,6.445417339215356,118.6634398810514,1.4703558309955282,0.34077190951226133,1.0399786438268495,49rbuft0lmtfjd3qn70np3lk51,0,human
